,creationTime,hour,nickname,productType,score,content,days
546,2023-02-24 10:23:48, 10,"""月***曲""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""大问题没有，小问题一堆，用着很烦。但我对电脑需求大，不想换货是怕麻烦+不确定换货能不能通过检测。\n1.  视频一：有时候一些软件打开很卡(双击需要一会反应)，快捷键时不时消失。一头问号?\n2.  我删QQ，其他软件被删除，无法正常使用。神奇的是不止我有，网友有类似的问题，也是小新Pro&mdash;&mdash;百度这个标题&ldquo;电脑删了一个软件，结果桌面上很多软件的快捷方式消失了，这是怎么回事？如何修复呢？&rdquo;\n3.  文件夹背景自动变黑，虽然可以轻易解决，但是我什么也没干啊。非常影响使用体验。\n4.  而且7天保价，买来不到一个月就降价了。""","28,""afterDays"":0"
547,2024-08-16 23:43:47, 23,"""j***9""","""【超能轻薄】Pro14英寸 2.8K高刷""",2,"""买到手使用刚好第八天，期间就开始出现问题了。\n第一，这电脑的音质很差，播放视频时有压噪音，好像用东西把播放器盖住了一样。\n第二，续航效果比较一般，没有它宣传的这么好，我是在纯刷视频的状态下，满格电大概能用四个小时就得充电了。\n第三，散热效果也很一般，steam上很低要求的游戏开始运行时就开始发烫了，只能说完全不能去尝试玩，只适合单纯的办公用（某些软件运行也还不行）\n第四，今天使用时之前我还没有来补这条评价。今天使用后，刷着视频就卡顿了，等待了近二十分钟一点反应都没有，只能通过强制关机来恢复。\n\n最后，还是想说不要抱有偏差的想品控不好的电脑不一定会到自己手里，因为我也是这么想的，最后补评价还是很失望的写下。""","8,""afterDays"":0"
548,2023-06-17 21:53:14, 21,"""张***p""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""买个电脑真的累了\n1.第一天图标突然变得超级小，怎么设置都不行，网上的方法都试过了，都没办法变回，最后重启才变成原来那样。\n2.掉电掉的也特别快，一个小时掉20%的电，我就打开改改设置，根本不像介绍的那样可以续航八个小时💔\n3.这个电脑我就打开过三次，开软件速度一次比一次慢，我都没有联网，也不是网络问题，刚买第一天也下了这些软件，打开软件也没有倒计时标志，今天打开突然就有了。\n4.切换输入法的时候，它的abc图标好模糊，别人的联想电脑配置比我低的，看着字体和图标都比我清晰。\n5.接口很少，鼠标无线接口和U盘没办法同时用，鼠标建议买个蓝牙的。\n6.人脸识别有点不准，有时候识别不出来，就只能输密码，有点后悔没买指纹的\n我真得好累，建议大家别买这牌子了，刚买就有这么多问题，很不推荐购买，用久了指不定有什么问题。""","6,""afterDays"":0"
549,2024-01-25 12:19:00, 12,"""梨***盐""","""【超能轻薄】Pro14英寸 2.8K高刷""",2,"""如视频，屏幕是不平的，问了客服客服说找售后，邮给售后之后工程师说硬件没问题，屏幕这样不在能换的范围内，说因为屏幕后面粘了胶条这个系列的电脑都这样，又给我邮回来了，可能大部分人不介意这个，但我个人非常介意，有和我一样介意的就避雷吧，不否认它配置高，但外观能做的这么潦草也是服了。最后，联网之后电脑无法退货，在此提议联想把这几个字标明显一点放在包装上，不然像我这样第一次自己买电脑的人只能默默接受（伪）瑕疵品""","6,""afterDays"":0"
550,2024-03-06 10:35:35, 10,"""j***h""","""【超能轻薄】Pro14英寸 2.8K高刷""",3,"""半个月降200块让我很心痛😭""","53,""afterDays"":0"
551,2022-07-12 13:23:34, 13,"""j***t""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""救命，风扇声一直很大是正常的吗&hellip;&hellip;""","4,""afterDays"":0"
552,2022-11-27 17:25:49, 17,"""j***7""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""包装破损处理时效很慢""","5,""afterDays"":0"
553,2022-09-10 08:34:01, 08,"""m***o""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""发货速度太慢了""","23,""afterDays"":0"
554,2023-08-29 12:21:06, 12,"""j***1""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""卡，不知道为什么非常卡""","6,""afterDays"":11"
555,2022-10-12 18:47:21, 18,"""j***0""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""一直找不到售后，烦""","16,""afterDays"":0"
556,2022-11-02 01:11:17, 01,"""玉***丫""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""也就那样吧，不咋地""","8,""afterDays"":0"
557,2022-11-11 10:36:54, 10,"""莲***思""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""排风声音有点大""","5,""afterDays"":0"
558,2023-03-27 15:57:11, 15,"""j***9""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""刚买完就降价，太恶心了吧""","13,""afterDays"":0"
559,2022-12-04 08:57:02, 08,"""云***剑""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""电池续航能力太短了""","25,""afterDays"":0"
560,2022-12-10 20:50:53, 20,"""j***z""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""太坑了，不送赠品""","1,""afterDays"":0"
561,2023-01-01 11:56:21, 11,"""n***7""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""有点卡，其他都还行""","21,""afterDays"":0"
562,2023-02-07 19:30:47, 19,"""j***g""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""不耐电，耗电很快""","4,""afterDays"":0"
563,2023-02-28 17:35:39, 17,"""j***r""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""感觉耗电有点快""","12,""afterDays"":0"
564,2023-03-10 00:40:18, 00,"""小***屋""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""就是风扇声音有点大""","32,""afterDays"":0"
565,2023-03-13 19:00:20, 19,"""j***9""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""个人觉得还不错。""","12,""afterDays"":0"
566,2023-03-28 15:02:43, 15,"""俟***久""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""一分钱一分货，凑合""","3,""afterDays"":0"
567,2023-06-03 21:35:04, 21,"""j***d""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""用一段时间再来追评""","2,""afterDays"":0"
568,2023-06-08 18:41:53, 18,"""j***t""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""还行吧，反应太慢了""","1,""afterDays"":0"
569,2023-06-13 08:33:40, 08,"""j***u""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""第二次开机就黑屏""","1,""afterDays"":0"
570,2023-06-25 08:26:30, 08,"""j***t""","""【性能小钢炮】Pro16 2.5K高刷屏""",2,"""动不动就转圈圈卡住""","22,""afterDays"":0"
571,2023-07-12 23:14:34, 23,"""j***h""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""买前没沟，包也没送""","2,""afterDays"":0"
572,2023-07-24 13:22:54, 13,"""j***u""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""有点卡，开机也慢""","8,""afterDays"":0"
573,2023-08-06 01:31:30, 01,"""想***人""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""商品收到后有破损""","9,""afterDays"":0"
574,2023-08-17 19:36:43, 19,"""f***s""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""反应有点慢，好迟钝""","1,""afterDays"":0"
575,2023-08-24 12:51:41, 12,"""j***h""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""这品控真的吐了""","16,""afterDays"":0"
576,2023-08-28 17:42:22, 17,"""j***z""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""有点卡，其他还好。""","57,""afterDays"":0"
577,2023-09-03 00:25:34, 00,"""j***6""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""一点都不好用，卡死""","23,""afterDays"":30"
578,2023-09-13 12:44:00, 12,"""j***v""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""启动与想像的慢。""","15,""afterDays"":0"
579,2023-09-13 09:45:10, 09,"""赵***穷""","""【性能小钢炮】Pro16 2.5K高刷屏""",2,"""刚买两天就卡 服了""","4,""afterDays"":0"
580,2023-10-30 18:34:27, 18,"""j***g""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""服了，买完就降价了""","38,""afterDays"":0"
581,2022-06-29 15:02:10, 15,"""j***s""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""打开一会就发烫""","11,""afterDays"":0"
582,2023-06-13 22:17:48, 22,"""u***j""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""在b站看视频会闪屏，不知道为什么""","0,""afterDays"":0"
583,2023-11-09 20:57:53, 20,"""a***风""","""【性能小钢炮】Pro16 2.5K高刷屏""",3,"""卡得一批呀兄弟们""","55,""afterDays"":0"
584,2023-11-29 23:12:29, 23,"""j***i""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""现在有闪屏现象""","38,""afterDays"":0"
585,2024-03-08 19:46:01, 19,"""麻***子""","""【超能轻薄】Pro14英寸 2.8K高刷""",2,"""电脑实在是太卡了""","31,""afterDays"":0"
586,2024-06-07 21:49:14, 21,"""j***n""","""【超能轻薄】Pro14英寸 2.8K高刷""",2,"""客服不回答问的问题""","5,""afterDays"":0"
587,2024-06-26 22:26:26, 22,"""j***o""","""【超能轻薄】Pro14英寸 2.8K高刷""",2,"""有点卡而且更新慢""","3,""afterDays"":0"
588,2023-03-02 19:52:28, 19,"""j***r""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""还没有拿就签收了""","1,""afterDays"":2"
589,2024-08-09 16:40:32, 16,"""j***c""","""【超能轻薄】Pro14英寸 2.8K高刷""",3,"""感觉发热有点严重""","3,""afterDays"":0"
590,2024-11-12 18:15:52, 18,"""5***g""","""【性能大屏】Pro16英寸 2.5K高刷""",3,"""挺不错的，就是感觉有点儿卡""","1,""afterDays"":0"
591,2024-08-31 12:42:20, 12,"""j***9""","""【超能轻薄】Pro14英寸 2.8K高刷""",3,"""电脑散热声音好响""","3,""afterDays"":0"
592,2024-10-02 20:38:57, 20,"""h***k""","""【性能大屏】Pro16英寸 2.5K高刷""",3,"""还可以，没有啥损坏""","1,""afterDays"":0"
593,2024-10-11 11:16:31, 11,"""j***j""","""【性能大屏】Pro16英寸 2.5K高刷""",2,"""运行慢，服务一般""","4,""afterDays"":0"
594,2024-10-15 14:21:23, 14,"""j***t""","""【超能轻薄】Pro14英寸 OLED高刷""",3,"""屏幕看时间久了眼疼""","32,""afterDays"":0"
595,2023-06-21 17:39:07, 17,"""j***r""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""包装糟糕，有所评价""","3,""afterDays"":0"
596,2023-01-10 17:45:38, 17,"""小***j""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""充电特别慢，三个小时充百分之50""","8,""afterDays"":52"
597,2023-09-25 15:52:25, 15,"""w***a""","""【性能小钢炮】Pro16 2.5K高刷屏""",3,"""客服很难跟她说话""","4,""afterDays"":4"
598,2023-12-01 10:36:55, 10,"""j***e""","""【性能小钢炮】Pro16 2.5K高刷屏""",3,"""不到俩月屏幕就坏了""","60,""afterDays"":0"
599,2023-10-07 11:26:32, 11,"""j***n""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""我感觉办公还行，就是真有点掉帧""","3,""afterDays"":0"
600,2022-10-27 19:56:34, 19,"""j***z""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""价格不稳定波动较大，谨慎入手""","35,""afterDays"":35"
601,2023-08-25 13:50:21, 13,"""关***点""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""总有一天，这个垃圾品牌会关门。希望平台早点清除""","3,""afterDays"":0"
602,2024-07-29 19:59:02, 19,"""1***3""","""【超能轻薄】Pro14英寸 2.8K高刷""",3,"""刚到货第二天，看价格便宜两百""","2,""afterDays"":23"
603,2022-07-05 13:30:32, 13,"""西***爷""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""用着用着突然重启了🌚🌚""","2,""afterDays"":74"
604,2022-07-25 23:51:09, 23,"""j***1""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""感觉一般啦""","10,""afterDays"":0"
605,2023-10-14 18:28:19, 18,"""人***花""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""卡死了，卡死了，什么**性能小钢炮。**货""","1,""afterDays"":44"
606,2022-09-13 09:00:18, 09,"""j***o""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""包装不太OK""","8,""afterDays"":0"
607,2023-03-02 18:52:26, 18,"""j***1""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""电脑还可以，就是有点小瑕疵，懒得换了""","1,""afterDays"":0"
608,2023-07-16 21:44:20, 21,"""巴***称""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""开机太卡了，刚买半个月，就出现黑屏、任务栏消失""","12,""afterDays"":44"
609,2022-11-05 20:27:27, 20,"""j***8""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""客服不理人""","33,""afterDays"":0"
610,2022-11-13 21:59:18, 21,"""U***3""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""收到后有瑕疵""","2,""afterDays"":0"
611,2023-11-19 17:54:05, 17,"""晗***姐""","""【性能小钢炮】Pro16 2.5K高刷屏""",2,"""电脑会出现一些小问题，有点点不满意，，，，""","10,""afterDays"":132"
612,2022-11-20 12:20:38, 12,"""j***c""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""真的很一般""","21,""afterDays"":0"
613,2022-11-22 22:57:17, 22,"""j***j""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""一般""","2,""afterDays"":0"
614,2022-12-05 11:39:25, 11,"""大***杠""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""掉电太快""","2,""afterDays"":0"
615,2022-12-10 22:20:39, 22,"""j***d""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""摄像头不清楚！""","3,""afterDays"":0"
616,2022-12-16 08:16:56, 08,"""B***r""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""充电器比较差""","6,""afterDays"":0"
617,2022-12-21 13:36:17, 13,"""丁***志""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""就那样吧""","8,""afterDays"":0"
618,2022-12-27 14:18:43, 14,"""j***e""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""没有赠品""","15,""afterDays"":0"
619,2022-12-29 10:49:45, 10,"""j***i""","""""",2,"""卡得很""","2,""afterDays"":0"
620,2023-02-11 21:09:09, 21,"""j***0""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""无法连接网络""","1,""afterDays"":1"
621,2023-02-12 12:39:43, 12,"""x***5""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""运行速度：很慢""","1,""afterDays"":2"
622,2023-02-15 23:22:42, 23,"""p***e""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""买贵了""","33,""afterDays"":0"
623,2023-03-08 20:30:37, 20,"""j***x""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""其他还好，电池不行哈，没有广告中那么长""","2,""afterDays"":131"
624,2023-03-08 19:15:06, 19,"""6****""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""一般""","52,""afterDays"":0"
625,2023-03-26 00:10:08, 00,"""a***3""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""买完就降价""","22,""afterDays"":0"
626,2023-09-07 12:13:01, 12,"""j***始""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""买来这次要办公才发现卡的很""","43,""afterDays"":50"
627,2023-06-12 19:49:17, 19,"""j***h""","""【性能小钢炮】Pro16 2.5K高刷屏""",3,"""还行吧""","3,""afterDays"":0"
628,2023-06-17 11:11:13, 11,"""j***4""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""客服误导""","15,""afterDays"":0"
629,2023-07-31 13:27:38, 13,"""j***2""","""【性能小钢炮】Pro16 2.5K高刷屏""",2,"""买了就掉价？""","8,""afterDays"":0"
630,2023-08-02 19:34:33, 19,"""j***0""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""刚买就降价""","26,""afterDays"":0"
631,2023-08-05 11:49:15, 11,"""j***4""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""目前还不错""","1,""afterDays"":0"
632,2023-09-16 15:01:42, 15,"""M***丘""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""升级系统后打开文件会有卡顿，不太流畅，性价比差""","32,""afterDays"":73"
633,2023-09-22 13:06:01, 13,"""j***w""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""有点卡""","2,""afterDays"":0"
634,2023-10-08 14:15:07, 14,"""j***2""","""【性能小钢炮】Pro16 2.5K高刷屏""",3,"""不适合玩游戏""","12,""afterDays"":0"
635,2023-10-17 12:28:07, 12,"""n***o""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""这个价位不值""","64,""afterDays"":0"
636,2023-10-18 14:15:37, 14,"""j***6""","""【性能小钢炮】Pro16 2.5K高刷屏""",3,"""外箱有损毁""","1,""afterDays"":0"
637,2023-11-13 16:31:09, 16,"""j***y""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""还可以吧""","12,""afterDays"":0"
638,2023-12-15 01:52:53, 01,"""j***e""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""还行吧，，，，""","48,""afterDays"":140"
639,2023-12-19 21:28:46, 21,"""环***m""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""暂时发现LCD白点""","1,""afterDays"":6"
640,2022-09-24 17:46:29, 17,"""长***-""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""第43天。。。""","50,""afterDays"":0"
641,2024-02-02 21:25:16, 21,"""j***k""","""【性能大屏】Pro16英寸 2.5K高刷""",2,"""有磕碰""","3,""afterDays"":0"
642,2024-02-19 15:51:54, 15,"""j***j""","""【超能轻薄】Pro14英寸 2.8K高刷""",2,"""容易死机""","42,""afterDays"":0"
643,2022-12-06 17:50:32, 17,"""j***b""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""还可以吧，就是小新通病卡，而且耗电非常有点快""","4,""afterDays"":0"
644,2023-11-10 17:34:36, 17,"""取***名""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""怎么说，现在就已经黑屏了（才买几天）。我就看个抖音""","4,""afterDays"":0"
645,2023-09-12 14:09:18, 14,"""雾***雨""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""有点卡，可能是系统初始化的原因，先使用一段时间看看""","6,""afterDays"":0"
646,2023-04-06 09:55:22, 09,"""2***h""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""售后不行。客服就是个摆设，放个智障机器人在那回你""","7,""afterDays"":39"
647,2024-05-26 00:13:02, 00,"""系***啊""","""【性能大屏】Pro16英寸 2.5K高刷""",3,"""有点迟钝""","2,""afterDays"":0"
648,2024-07-02 16:07:40, 16,"""y***2""","""【超能轻薄】Pro14英寸 2.8K高刷""",3,"""14天就蓝屏""","22,""afterDays"":106"
649,2023-03-22 17:08:38, 17,"""j***i""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""很卡不要买""","26,""afterDays"":0"
650,2024-08-08 15:30:50, 15,"""白***鸽""","""【超能轻薄】Pro14英寸 2.8K高刷""",3,"""有点卡""","24,""afterDays"":0"
651,2024-08-11 23:41:05, 23,"""2***2""","""【超能轻薄】Pro14英寸 2.8K高刷""",3,"""就一般般吧""","11,""afterDays"":0"
652,2022-06-22 16:35:51, 16,"""王***g""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""品控太差""","5,""afterDays"":0"
653,2024-08-21 23:59:21, 23,"""e***1""","""【超能轻薄】Pro14英寸 2.8K高刷""",2,"""库存机666""","2,""afterDays"":0"
654,2024-09-04 19:13:37, 19,"""j***p""","""【AI元启】Pro14英寸 OLED高刷""",3,"""卡""","1,""afterDays"":0"
655,2024-09-04 14:31:12, 14,"""j***g""","""【超能轻薄】Pro14英寸 2.8K高刷""",3,"""还行吧""","20,""afterDays"":0"
656,2024-09-07 09:52:00, 09,"""j***d""","""【性能大屏】Pro16英寸 2.5K高刷""",3,"""还行""","2,""afterDays"":0"
657,2024-09-18 16:00:08, 16,"""3***6""","""【AI元启】Pro14英寸 OLED高刷""",2,"""降价太快了吧""","20,""afterDays"":0"
658,2024-11-02 14:49:38, 14,"""S***辰""","""【超能轻薄】Pro14英寸 OLED高刷""",2,"""好烦，#真的&hellip;&hellip;拿回来有瑕疵&hellip;&hellip;""","2,""afterDays"":0"
659,2024-10-31 19:30:53, 19,"""v***e""","""【性能大屏】Pro16英寸 2.5K高刷""",2,"""有划痕""","3,""afterDays"":0"
660,2024-11-03 17:54:17, 17,"""生***h""","""【性能大屏】Pro16英寸 2.5K高刷""",2,"""好卡""","2,""afterDays"":0"
661,2024-11-10 04:12:11, 04,"""j***b""","""【性能大屏】Pro16英寸 2.5K高刷""",2,"""卡""","19,""afterDays"":0"
662,2024-09-18 19:46:05, 19,"""j***4""","""【性能大屏】Pro16英寸 2.5K高刷""",3,"""新买的黑屏了，其他的再追评吧，这玩意还要碰运气。""","1,""afterDays"":32"
663,2022-11-12 23:55:12, 23,"""爱***子""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""初始化系统的时候特别的卡，我都怀疑买到了假电脑，以后不会再买联想的东西👋&hellip;&hellip;还不如去拼多多呢便宜500""","2,""afterDays"":0"
664,2024-02-12 17:56:14, 17,"""j***k""","""【超能轻薄】Pro14英寸 2.8K高刷""",3,"""一般般吧，上QQ微信也有点小卡顿，等待后续测试吧""","5,""afterDays"":0"
665,2023-05-06 22:15:42, 22,"""j***b""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""真的开机用不到半小时就烫手&hellip;充电不到半小时充电器也非常烫&hellip;""","11,""afterDays"":37"
666,2024-10-29 19:39:29, 19,"""沉***生""","""【性能大屏】Pro16英寸 2.5K高刷""",2,"""产品严重漏光""","1,""afterDays"":0"
667,2024-10-06 15:05:27, 15,"""j***2""","""【性能大屏】Pro16英寸 2.5K高刷""",3,"""键盘和普通键盘不一样。买的时候一定要注意，千万不要再上当了。""","3,""afterDays"":3"
668,2022-11-07 12:23:58, 12,"""霞***8""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""不满意，账号登录不了不给解决，不能识别刷脸模式，没有客服电话""","3,""afterDays"":7"
669,2023-10-24 19:49:04, 19,"""j***m""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""屏幕清晰度还不如我用了六年的老电脑，其他还行吧""","15,""afterDays"":18"
670,2023-08-29 16:22:42, 16,"""嫣***飞""","""【性能小钢炮】Pro16 2.5K高刷屏""",2,"""刚拿回来登录个QQ半天弹窗出不来，很卡，还有轻薄本这么重合适吗？""","1,""afterDays"":24"
671,2024-07-03 23:49:39, 23,"""j***u""","""【超能轻薄】Pro14英寸 2.8K高刷""",2,"""三天就充一次就卡死了，就下载了一个~，你们自己看看吧""","4,""afterDays"":0"
672,2023-08-17 15:09:13, 15,"""u***7""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""联想小新的电脑，小巧轻便，但是好像都有点漏光，屏幕还有些许划痕总体感觉一般般""","3,""afterDays"":5"
673,2023-08-25 15:27:57, 15,"""吐***圈""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""操作盘右键不灵敏，售后耐心解答检测。USB充电口里面有卡纸，导致充电接触不良，最后才发现。""","4,""afterDays"":5"
674,2023-11-07 22:38:32, 22,"""杰***吴""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""刚开始想买的时候看网上风评不好但看他毕竟是老牌子就买了，才几天点个忘记pin码就黑屏，重新弄半天都刷新不出来，不知道以后还会出些啥毛病呢""","10,""afterDays"":142"
675,2022-12-09 17:51:19, 17,"""j***u""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""电脑样子很不错，就是感觉很卡速度慢，有的软件打开后界面不能关闭，点击不管用。""","1,""afterDays"":1"
676,2022-12-31 19:11:51, 19,"""仙***程""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""有点小毛病  联想一般般  有几次开机黑屏 客服一般  帮别人买的她懒得退货 凑合着用呗   快递还行  疫情期间买的懒得退货""","66,""afterDays"":0"
677,2022-12-14 23:07:39, 23,"""u***m""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""在激活过程中竟然花屏了，好纠结是退还是换\n屏幕效果：用中 偶尔清晰偶尔有细纹""","2,""afterDays"":27"
678,2023-02-21 09:43:54, 09,"""j***h""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""商品是好商品，客服服务非常差，当时问送鼠标，问的时候不讲清楚，最后说送完了，真的是服了，在这里买还贵几百块，我也花了，鼠标最后也不送了，客服服务质量非常差""","6,""afterDays"":6"
679,2022-12-19 11:56:31, 11,"""j***9""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""无语，用了差不多一个月，卡顿，浪费我五千多，还没有别人的四千块钱好""","52,""afterDays"":52"
680,2024-01-29 12:17:37, 12,"""1***j""","""【性能大屏】Pro16英寸 2.5K高刷""",3,"""比首发价还贵，这个核显也不咋地嘛，你们还狂飙3A大作，吹什么牛逼，算不算虚假宣传""","4,""afterDays"":0"
681,2022-10-21 19:46:26, 19,"""u***7""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""开机有点小问题 但是工程师解决了 就是很卡 弄个office 弄很久都没好，风扇声有点大，发热都还好 不热""","0,""afterDays"":1"
682,2023-07-07 10:18:20, 10,"""志***一""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""用了一个多月回馈，别买联想这种轻薄本办公用的，真的很垃圾，经常卡，且一点也不流畅，""","62,""afterDays"":99"
683,2022-11-05 13:23:20, 13,"""t***y""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""商品介绍上写的是预装永久授权office软件，实际上只让试用几天，欺骗消费者。下方小字注明，太心机""","11,""afterDays"":13"
684,2022-10-11 16:24:36, 16,"""3***8""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""摄像头有点模糊，\n屏幕效果：不是很清晰\n散热性能：很容易热\n轻薄程度：不是很轻薄""","19,""afterDays"":30"
685,2023-10-09 19:44:17, 19,"""u***7""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""还行吧\n运行速度：还行\n屏幕效果：还行\n散热性能：可以\n外形外观：好看""","19,""afterDays"":0"
686,2023-01-30 20:44:00, 20,"""j***k""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""电脑没问题，联想毕竟老牌品牌了，值得信赖的，建议充电器能再做小点儿\n\n让人很不满意的就是客服了，一直答非所问，问个啥都让你自己看，若我自己看，要客服干嘛呢，针对客服服务减一颗星""","16,""afterDays"":114"
687,2024-02-29 17:58:35, 17,"""l***w""","""【性能大屏】Pro16英寸 2.5K高刷""",3,"""收到货，第一时间拆包装，感觉质量还是比较好的，与卖家描述的还是一致的，非常满意，发货速度比较快，物流公司服务态度很好，运送速度很快，总的来说这次是很满意的一次购物，感谢卖家。""","38,""afterDays"":0"
688,2023-01-10 12:30:42, 12,"""j***7""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""物流真是让人惊呆了，订了两台送达时间相差了一个月，一直等，打电话刚开始接，后来拉黑不接，打不通，联系不到，被投诉后还不及时处理，各种理由推脱，有一段时间甚至不知道自己的东西是被压到仓库里还是丢了，知道今天才到我手里，真的是无语。。。。""","30,""afterDays"":0"
689,2023-08-19 14:03:53, 14,"""j***g""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""不知道为什么，我这台特别卡，买回来没多久也不常用，打开文档都卡，还会死机。续航只有两小时左右。""","61,""afterDays"":0"
690,2023-05-16 21:48:49, 21,"""V***0""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""严重怀疑不是新机，刚打开电脑的膜上面就有气泡，有一处甚至还有破损！而且操作起来也不顺滑，有时候还卡顿，哪里像新机😅""","1,""afterDays"":13"
