,creationTime,hour,nickname,productType,score,content,days
724,2024-10-28 07:34:03, 07,"""u***m""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""运行速度：非常不错、运行速度快。\n屏幕效果：显示画面清晰流畅。\n散热性能：酷睿Ultra 果然还是很能打的。\n非常不错。""","4,""afterDays"":0"
725,2024-11-12 19:18:20, 19,"""想***烦""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""运行速度：运行速度快\n屏幕效果：屏幕高清\n散热性能：没有很大的声音\n外形外观：时尚轻薄\n酷睿ultra 很棒   推荐推荐。""","1,""afterDays"":0"
726,2024-10-17 12:36:10, 12,"""l***u""","""【性能大屏】Pro16英寸 2.5K高刷""",5,"""商品质量不错，细节、品质、做工都非常好，发货贼快，快递也给力，棒棒哒~🌸🌸🌸是理想中的产品💖，质量不错，物流也很快，值得点赞！""","37,""afterDays"":0"
727,2024-11-07 10:09:00, 10,"""蕉***_""","""【性能大屏】Pro16英寸 2.5K高刷""",5,"""商品质量不错，细节、品质、做工都非常好，发货贼快，快递也给力，棒棒哒~🌸🌸🌸很满意的一次购物，商家服务好，发货神速，物流也很给力，宝贝收到后非常喜欢，买得放心，用得安心款式很大方，质量非常好，价钱也很合理""","14,""afterDays"":0"
728,2024-11-08 20:40:17, 20,"""半***熊""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""酷睿ultra的处理器很流畅适应现在的ai时代，电脑非常好用哦，性价比也很高\n运行速度：很快\n屏幕效果：很清晰\n散热性能：很好""","34,""afterDays"":0"
729,2024-11-11 12:21:59, 12,"""u***1""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""酷睿Ultra5的处理器很流畅\n适应现在ai时代的ai电脑\n非常喜欢，以后使用一些ai的场景也非常合适。很轻便，\n外观简洁好看，系统运行起来非常流畅。\n运行速度：非常快屏幕效果：屏幕清晰散热性能：很好外形外观：漂亮轻薄程度：不错""","1,""afterDays"":0"
730,2024-10-30 22:20:06, 22,"""j***1""","""【性能大屏】Pro16英寸 2.5K高刷""",5,"""酷睿Ultra的处理器很流畅\n适应现在ai时代的ai电脑\n非常喜欢，以后使用一些ai的场景也非常合适。很轻便，外观简洁好看，系统运行起来非常流畅。\n运行速度：非常快\n屏幕效果：屏幕清晰\n散热性能：很好\n外形外观：漂亮\n轻薄程度：不错""","2,""afterDays"":0"
731,2024-11-09 11:06:52, 11,"""j***q""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""酷睿 Ultra的处理器很流畅适应现在ai时代的ai电脑\n非常喜欢，以后使用一些ai的场景也非常合适。很轻便，外观简洁好看，系统运行起来非常流畅。\n运行速度:非常快屏幕效果:屏幕清晰散热性能:很好外形外观:漂亮轻薄程度:不错""","35,""afterDays"":0"
732,2024-10-29 17:11:18, 17,"""疯***人""","""【性能大屏】Pro16英寸 2.5K高刷""",5,"""酷睿Ultra的处理器很流畅 适应现在ai时代的ai电脑非常喜欢，以后使用一些ai的场景也非常合适。很轻便，外观简洁好看，系统运行起来非常流畅。运行速度：非常快 屏幕效果：屏幕清晰 散热性能：很好 外形外观：漂亮 轻薄程度：不错新买的联想小新笔记本，配置了最新的酷睿Ultra5处理\n器，用起来非常流畅，玩大型游戏也不烫，安静无噪音，\n屏幕看久了眼睛也没什么不舒服，很满意的一次电脑购买\n体验""","3,""afterDays"":0"
733,2024-11-11 14:43:34, 14,"""5***v""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""酷容Ultra的处理器很流畅\n适应现在ai时代的ai电脑\n非常喜欢、 以后使用一些ai的场景也非常合适。很轻\n便、 外观简洁好看、 系统运行起来非常流畅。""","2,""afterDays"":0"
734,2024-11-11 22:27:16, 22,"""j***4""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""笔记本非常小巧精致，小新桌面非常潮流，适合学生使用，强大的酷睿UItra处理器，性能可靠十分出色，用起来非常流畅，玩大型游戏也不烫，安静无噪音，屏幕看久了眼睛也没什么不舒服，很满意的一次电脑购买体验""","39,""afterDays"":0"
735,2024-10-24 19:03:54, 19,"""小***0""","""【AI元启】Pro16英寸 2.5K高刷""",4,"""酷睿Ultra9-185\n运行速度：速度挺快的\n屏幕效果：京东方屏有些漏光，色彩还行\n散热性能：双烤20分钟，温度80度左右，挺不错的\n外形外观：没有之前的好看，键盘没以前按的舒服\n轻薄程度：1.95kg还行吧，有些重量""","4,""afterDays"":0"
736,2024-10-20 20:59:24, 20,"""i***j""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""运行速度：酷睿Ultra 处理器性能强劲，速度飞快\n屏幕效果：屏幕清晰细腻\n外形外观：灰色好看，简洁\n轻薄程度：外形轻薄，放包里刚刚好""","1,""afterDays"":0"
737,2024-11-02 18:37:52, 18,"""-***秀""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""联想小新14pro，设计简单大气，轻薄轻便，方便携带，颜值也在线。搭载新一代酷睿ultra处理器，运行流畅，学习办公都合适。电池续航也不错，断断续续能坚持一天。不错""","24,""afterDays"":0"
738,2024-10-18 22:10:51, 22,"""给***呗""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""酷睿Ultra小功率高性能，加上大容量电池，100w快充，14寸，1TB，高刷屏，丰富的接口，当之无愧的商务轻薄本全能王！""","1,""afterDays"":0"
739,2024-10-19 10:30:46, 10,"""j***2""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""电脑收到，屏幕贼清楚，比之前买的air好多了，酷睿Ultra处理器，用起来舒服快速，机器小巧，pad就不用买了，用这个就可以了""","1,""afterDays"":0"
740,2024-10-26 21:41:53, 21,"""m***1""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""酷睿Ultra 5\n外形外观：外观大气，厚薄适中\n屏幕效果：屏幕清晰，跟手机屏幕清晰度差不多，\n其他特色：无噪音，运行速度快\n双十一活动力度大，性价比高。""","7,""afterDays"":0"
741,2024-11-08 20:44:11, 20,"""-***子""","""【AI元启】Pro14英寸 OLED高刷""",5,"""外形外观：ok\n轻薄程度：ok\n屏幕效果：ok\n运行速度：ok\n'酷睿Ultra'，酷睿Ultra国补性价比还可以吧，感觉挺不错的一款办公笔记本。""","1,""afterDays"":0"
742,2024-10-18 09:44:06, 09,"""千***丶""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""入手了联想小新 14Pro，用的是酷睿 Ultra 5 处理器，感觉性能挺不错的，多开程序也不卡我选的是欧奈的屏幕，感觉屏幕也不错的，电脑尺寸也合适，挺轻便的，适合出门带出去办公，这次通过政府补贴购买入手，这个价位真的很不错""","1,""afterDays"":0"
743,2024-10-20 11:05:32, 11,"""j***w""","""【性能大屏】Pro16英寸 2.5K高刷""",5,"""买酷睿Ultra的电脑，这个是U5 125H的，标压，然后低功率，笔记本的发展要向AI，高性能，低功率的，多扩展的方向发展，一步一步代替家里的台式电脑，附带生产力。酷睿Ultra 5的性能很强大，性价比高，酷睿Ultra的效率高!酷睿Ultra的质量好。酷睿Ultra以后换CPU酷睿 Ultra7或选择也多!也可以用酷睿Ultra 9！""","13,""afterDays"":0"
744,2024-10-20 22:53:34, 22,"""张***你""","""【AI元启】Pro14英寸 OLED高刷""",5,"""联想小新14Pro的性能表现出色","0,""afterDays"":0"
745,2024-11-07 12:42:56, 12,"""四***杨""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""电脑拿到后开机然后office激活一系列流程没有问题，14英寸在学校使用刚刚好，\n运行速度：搭载了酷睿Ultra芯片开机速度流畅，页面加载无卡顿，多窗口运行毫无压力\n屏幕效果：色彩亮度高，护眼效果好，长时间屏幕阅读眼睛也不酸涩\n轻薄程度：容易携带书包里一装进出图书馆不费事""","24,""afterDays"":0"
746,2024-11-02 10:37:31, 10,"""u***o""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""这款笔记本是老公帮我挑的，我们俩之前的笔记本和台式都是戴尔的，今年趁着国家补贴都换成联想了，同等配置联想性价比高的多，这款是酷睿Ultra系列笔记本，可以人脸识别解锁，分辨率也挺高的，14寸的居家办公用着很舒服。""","9,""afterDays"":0"
747,2024-10-24 12:32:12, 12,"""j***r""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""购买的32g 1t 酷睿ultra5 ，轻薄便携，已验机激活，win11系统，运行速度快，散热快，风扇声音小，充电快，满足日常重度办公需求。""","2,""afterDays"":0"
748,2024-10-30 09:09:52, 09,"""1***m""","""【AI元启】Pro14英寸 OLED高刷""",4,"""选的酷睿ultra 9版，外观不错，低功耗模式播放离线视频，实测13个小时，运行速度不错，不运行大软件情况下，外壳温度大概不到40度""","8,""afterDays"":0"
749,2024-10-24 19:00:54, 19,"""我***响""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""酷睿ultra5酷睿ultra5流畅不孬，屏幕不错，充电器不错，啥都好。好用，好看，好玩，好好好，1024好。""","0,""afterDays"":0"
750,2024-11-04 09:13:22, 09,"""魏***之""","""【性能大屏】Pro16英寸 2.5K高刷""",5,"""操作还可以，配置还可以，性能高一点点，适合学软件专业的学生，但是尺寸偏大，建议买个小一点的容易拿，散热还不错，只配了一个充电器，其他什么的都要自己买噢，外观好看，质感还可以，我也是电脑新手，但是觉得操作也没有那么难，不懂的可以问一下客服，客服态度也很好货收到后就拆开用了，质量很好，东西和官网买的没有什么区别。""","36,""afterDays"":0"
751,2024-10-24 20:31:17, 20,"""困***5""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""联想小新pro14酷睿Ultra处理器响应速度快，屏幕效果好护眼，散热性能好，外观好颜值在线，十分轻薄，值得购买不错的购物体验，运行速度快。""","0,""afterDays"":0"
752,2024-11-02 12:14:02, 12,"""葡***料""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""联想笔记本电脑小新Pro14 2024 高性能标压酷睿Ultra5 是一款性价比较高的电脑，不仅满足了用户对于高性能的需求，同时也保证了良好的使用体验。性能方面，酷睿Ultra处理器的强大计算能力使得联想电脑可以轻松应对多任务处理，此外，联想电脑的散热系统也做得相当出色。""","8,""afterDays"":0"
753,2024-10-15 15:51:34, 15,"""I***鸢""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""🎉酷睿 Ultra 处理器，性能超强！电脑运行飞快，值得拥有。附上产品实拍图，让大家一起感受它的魅力。💻📷""","1,""afterDays"":0"
754,2024-10-19 22:37:11, 22,"""j***k""","""【AI元启】Pro14英寸 OLED高刷""",5,"""酷睿ultra9处理器速度还是相当快的，飞一样的，有点跟不上，重量超轻，超薄，ai的设计，小天也是不错的体验，oled屏幕色彩超炫，联想的小新有点像苹果，极窄的边框设计，希望以后出无边框的，推荐大家购买！""","2,""afterDays"":0"
755,2024-11-02 16:11:55, 16,"""听***下""","""【性能大屏】Pro16英寸 2.5K高刷""",5,"""外观大气 上档次 键盘有光 晚上打字看的清 屏幕分辨率好 刷新率高 只是有时候反应不灵敏。内存足够大，包装很严实，未磕坏""","7,""afterDays"":0"
756,2024-10-28 21:26:33, 21,"""1***y""","""【性能大屏】Pro16英寸 2.5K高刷""",5,"""运行速度：还可以吧，感觉还不错\n屏幕效果：可以，跟页面介绍的一样\n散热性能：可以，呼啦呼啦响\n外形外观：黑灰色，高级感\n轻薄程度：还可以。\n其他特色：其他没啥特色，双十一便宜购入，4800米购入的。。。。""","5,""afterDays"":0"
757,2024-10-17 11:18:01, 11,"""j***2""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""联想小新Pro142024款，酷睿ultra处理器反应还是可以的，整体磨砂质感，赠送终身office。刚开始激活有点问题，客服服务仔细，最终弄好了，现在正常使用。希望可以多用几年""","3,""afterDays"":0"
758,2024-11-09 19:29:24, 19,"""j***i""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""上午买，当天达，京东物流真的快，小新pro14手感不错，拿到也是新机，酷睿Ultra 5够用，整体不错""","0,""afterDays"":0"
759,2024-10-25 20:30:44, 20,"""老***6""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""联想小新笔记本电脑&lsquo;酷睿Ultra&rsquo;处理器飞一般的丝滑速度。整体美观手感极佳。值得推荐、值得信赖、值得拥有！！！""","5,""afterDays"":0"
760,2024-11-07 20:52:47, 20,"""j***c""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""联想小新Pro14 酷睿Ultra5 AI超能本，笔记本适合大学生，加上国补后比较性价比的笔记本电脑，还挺不错。""","7,""afterDays"":0"
761,2024-10-23 13:08:00, 13,"""m***a""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""屏幕看着很舒服。电池比较大，充电100w，充电十分快。整体外观还不错，触摸面板按键太深了点，如果浅一点比较好""","2,""afterDays"":0"
762,2024-10-23 09:36:59, 09,"""V***V""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""特意用了几天才来评价，颜值不错，性能完全能满足平时工作需要，酷睿Ultra就是好用，大品牌值得信赖！""","7,""afterDays"":0"
763,2024-10-29 19:28:19, 19,"""j***c""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""酷睿Ultra小新14pro，趁着政府补贴果断购买，开机速度快，挺流畅，颜值也挺好，小巧，挺满意的一款电脑，办公室使用完全够用了！""","0,""afterDays"":0"
764,2024-10-19 18:05:07, 18,"""k***2""","""【AI元启】Pro14英寸 OLED高刷""",5,"""七年前买的小新用到现在，今年趁有补贴换一个最高配置的酷睿ultra9速度快，屏幕舒服，手感好，客服也特别有耐心，希望也能至少用七年，支持国货""","8,""afterDays"":0"
765,2024-10-21 21:19:29, 21,"""s***q""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""酷睿版ultra挺好的，快递速度发货快，价格便宜\n运行速度：挺快的\n屏幕效果：很清楚了\n外形外观：小巧\n轻薄程度：方便携带""","1,""afterDays"":0"
766,2024-11-05 19:57:50, 19,"""f***d""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""开机仅需11秒，拥有高颜值的外观，轻薄便携，内置大容量内存，运行流畅，物流迅速，视频创作轻松，搭载酷睿UItra处理器，性能优越，无需过多比较，选他就对了。""","6,""afterDays"":0"
767,2024-11-08 17:51:55, 17,"""m***c""","""【性能大屏】Pro16英寸 2.5K高刷""",5,"""联想小新其运行速度快、屏幕效果好、散热性能佳，以及轻薄的外形设计。我认为电脑的运行流畅，能够胜任较为繁重的任务，且内存容量大，适合存储大量文件或软件。非常好的体验是个好的，就是难点抢到！\n散热性能：好的还好的。""","7,""afterDays"":0"
768,2024-11-09 10:44:10, 10,"""佳***2""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""酷睿Ultra\n运行速度：酷睿Ultra5运行速度很快\n屏幕效果：显示效果不错，护眼能力有待使用后再看\n散热性能：酷睿Ultra cpu发热不打，散热静音\n外形外观：外观还行吧""","4,""afterDays"":0"
769,2024-10-26 11:36:17, 11,"""0***n""","""【性能大屏】Pro16英寸 2.5K高刷""",5,"""其他特色 做工满意，轻薄，颜值满意。\n电脑性能 新款锐龙，开机7秒，满意。\n外观材质 充电器迷你美观。\n电脑还是信赖联想，公司用台式主机也是联想，4年多无故障，流畅运行。另外一品牌的主机2年时间上门换了2个电源，所以这次选笔记本电脑依然联想了，希望&rarr;样稳定耐用。""","3,""afterDays"":0"
770,2024-10-30 13:53:55, 13,"""卖***化""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""酷睿Ultra 正在启动中&hellip;&hellip;\n份量足，外观耐看，屏幕色彩艳丽。\n没有任何配件赠送，需要自己买买买""","2,""afterDays"":0"
771,2024-11-09 19:14:20, 19,"""y***5""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""屏幕的色域覆盖广泛，色彩还原准确，能够呈现出丰富、鲜艳的色彩。无论是进行图片编辑、视频制作，还是日常观看电影、浏览网页，都能为用户提供出色的视觉效果。""","25,""afterDays"":0"
772,2024-10-20 21:12:22, 21,"""j***6""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""轻薄本里性价比较高的机型了，又赶上政府补贴，价格特别合适。处理器是酷睿 Ultra，运行速度挺快，完全能满足使用，并且电脑适配器是氮化镓的，小巧便于携带，总体比较满意！""","1,""afterDays"":0"
773,2024-11-07 20:59:50, 20,"""我***阿""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""联想小新14pro，CPU是酷睿Ultra，已经用了一段时间，各方面体验都还行。最喜欢的是屏幕和系统。""","23,""afterDays"":0"
774,2024-10-22 22:51:26, 22,"""u***p""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""新手小白朋友介绍买的  已经激活   估计还好  明天继续研究  酷睿UItra不错   朋友说这个配置够我用\n屏幕效果：不错\n散热性能：可以""","0,""afterDays"":0"
775,2024-10-18 15:17:55, 15,"""j***9""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""我买的这款是搭载酷睿Ultra处理器的版本，整体体验不错，小巧，续航很久，还有windows hello。""","1,""afterDays"":0"
776,2024-10-29 12:09:35, 12,"""u***b""","""【AI元启】Pro14英寸 OLED高刷""",5,"""1.选择的是&ldquo;酷睿Ultra&rdquo;9的处理器，性能应该可以。\n2.开机使用挺流畅的，安装了一个夸克，速度不错。\n3.外包装虽然破损了，但机器无损。\n4.客服小晗人不错。""","1,""afterDays"":0"
777,2024-11-09 20:08:11, 20,"""小***1""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""包装严实，手感不错，按键比较轻，挺好的啊。以前用的也是联想，岀于对品牌的信任，希望能够一如既往的好，另外，用了国家补贴，优惠政策很好的，好好好好好好好好好好好好""","7,""afterDays"":0"
778,2024-10-31 11:09:33, 11,"""w***d""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""产品介绍：联想品牌，笔记本电脑，型号小新Pro14 2024，CPU版本高性能标压酷睿Ultra5，屏幕14英寸，AI轻薄本内存，32G 硬盘1T 2.8K高刷屏\n使用体验：大品牌值得信赖，东西不错，出差携带方便，希望能用几年。""","3,""afterDays"":0"
779,2024-10-28 16:59:54, 16,"""K***e""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""选了好久  最终选了这款联想小新办公电脑  14的  大小正合适  是镜面屏幕  拿着比较轻便  中间遇到点问题  算是解决了  看后续使用情况吧""","16,""afterDays"":0"
780,2024-11-08 19:00:22, 19,"""f***6""","""【AI元启】Pro14英寸 OLED高刷""",5,"""联想小新14寸的大小合适，重量也适中，轻便易于携带，适合出差在外时使用。另外，屏幕尺寸刚刚好，电脑的运行速度存储空间可以满足日常工作需要。""","57,""afterDays"":0"
781,2024-10-22 21:52:03, 21,"""u***m""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""这次2024新款的小新14Pro搭载全新的酷睿UItra处理器确实让我惊艳啦，不光有卓越的性能还有Ai处理技术，大电池大心脏真正做到续航无忧！""","2,""afterDays"":0"
782,2024-10-30 14:02:55, 14,"""犬***包""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""电脑摔坏了，正好赶上政府补贴，上午买下午就到了，酷睿Ultra处理器，OLED 屏幕就是通透，32G内存够用了，后面自己再加装一个硬盘，再战十年""","1,""afterDays"":0"
783,2024-11-05 11:04:58, 11,"""B***B""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""购买的酷睿Ultra系列，性能方面表现出色，处理器性能强大，轻松应对多种任务处理。同时打开多个办公软件和浏览器，电脑依然运行顺畅，没有卡顿现象。内存和硬盘容量适合日常工作需求。""","3,""afterDays"":0"
784,2024-10-25 05:28:27, 05,"""j***h""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""笔记本轻薄，放便我携带\n运行速度快，屏幕分辨率高，色彩搭配舒适\n工作时候处理量不大的时候，散热没任何问题，散热能力可以\n喜欢联想的品牌，是其忠实品牌客户""","53,""afterDays"":0"
785,2024-11-09 08:29:02, 08,"""j***y""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""电脑开机速度快，运行稳定，声音小，看了几个品牌 ，最后选择联想笔记本，14寸大小适中，这款配置比较实用，物流送货快，服务好。""","26,""afterDays"":0"
786,2024-10-30 18:10:26, 18,"""j***2""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""看了好久，最终选择了这款轻薄笔记本，内存够大，硬盘空间足，搭载 酷睿Ultra处理器，操作丝滑，希望能用的久一些。""","3,""afterDays"":0"
787,2024-10-16 12:59:47, 12,"""4***8""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""运行速度：速度没的说，前天下午买的，第二天中午就到了。\n\n轻薄程度：薄又轻和一本正常的教科书的厚度差不多。\n外形外观：金属质感，漂亮。""","2,""afterDays"":0"
788,2024-10-23 09:33:03, 09,"""j***j""","""【性能大屏】Pro16英寸 2.5K高刷""",5,"""联想小新电脑在续航方面表现较为出色，配备了大容量的电池，并且采用了一些节能技术，能够保证电脑在不连接电源的情况下长时间使用。采用轻薄的设计理念，机身重量较轻，方便携带。""","19,""afterDays"":0"
789,2024-10-17 20:49:00, 20,"""仙***哥""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""对比了还是下单了酷睿Ultra5+32+1T的配置 首先我的需求是小巧轻便 最好带点颜值，小新pro14这三点都能做到，其次就是性能配置u5的处理器用作日常办公、看论文、改代码绰绰有余，推荐！""","2,""afterDays"":0"
790,2024-10-14 21:25:08, 21,"""L***y""","""""",5,"""侄子上大学了，电子专业，给他带上这个台机子，他蛮喜欢，配置也够用，希望他能用这台机子好好学习，将来毕业出来能够找份好的工作。""","56,""afterDays"":0"
791,2024-11-09 15:53:08, 15,"""u***4""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""能够轻松应对多任务处理和高强度的工作负载，无论是日常工作还是娱乐游戏，强大的酷睿UItra处理器，性能可靠十分出色""","36,""afterDays"":0"
792,2024-10-14 19:49:54, 19,"""j***j""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""联想笔记本真的很好用，性能稳定可靠，强悍。没得说。只是这个颜色有点太土了，要是能更年轻一些就更好了。散热不错，功能强大，使用的久一些再来评价""","3,""afterDays"":0"
793,2024-11-02 13:43:03, 13,"""Z***b""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""联想小新笔记本颜值高，速度快，用着好。\n采用Core Ultra  酷睿Ultra内核，更快更高更强。""","1,""afterDays"":0"
794,2024-10-30 10:30:23, 10,"""s***妞""","""【超能轻薄】Pro14英寸 2.8K高刷""",4,"""酷睿ultra5护眼屏，参加国补价格还是比较优惠啦，整体机身大小重量刚好，仅有2个USB口接口稍稍有点紧""","5,""afterDays"":0"
795,2024-11-02 16:25:28, 16,"""f***5""","""【性能大屏】Pro16英寸 2.5K高刷""",5,"""发货很快，包装完整，因为拍的是现货，看着调货即发，京东快递隔天收到，颜色就是深灰色的，有金属质感，2024年酷睿处理器Ultra5版，内存32G硬盘1T，试用感还不错！""","6,""afterDays"":0"
796,2024-10-18 14:23:44, 14,"""j***1""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""酷睿 Urtla看视频感觉还可以，笔记本比较轻薄。平常办公感觉还挺好的。平常写写文档还可以。这个性价比，值得一买""","1,""afterDays"":0"
797,2024-11-09 09:19:14, 09,"""王***贤""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""反复比较后在京东下单了这台小新14pro，处理器是酷睿Ultra ，内存32G，可以满足挺长时间使用了，键盘手感也不错，推荐！""","1,""afterDays"":0"
798,2024-10-14 15:22:55, 15,"""8***0""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""性能方面搭载了英特尔酷睿Uitra5处理器，无论是图形还是剪辑视频都能流畅运行，响应迅速，2.8K广色域屏幕色彩准确配备了84wh大容量电池能支持一整天工作""","2,""afterDays"":0"
799,2024-10-26 19:40:08, 19,"""j***2""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""之前的电脑用了挺多年了，新入手了这款小新14pro 酷睿Ultra性能版，目前使用下来还是相当不错的。""","5,""afterDays"":0"
800,2024-10-29 22:17:29, 22,"""A***e""","""【性能大屏】Pro16英寸 2.5K高刷""",5,"""买笔记本就是为了方便，性能还行！因为我不打游戏 剪辑视频 使用了两天目前，运行速度还可以，希望耐用 总体来说满意。""","5,""afterDays"":0"
801,2024-10-17 19:12:51, 19,"""j***v""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""笔记本性能卓越，轻薄便携，尤其是搭载了酷睿ultra 125H，性能更上一层楼，续航持久，是我工作学习的得力助手，强烈推荐！🌟👍💻""","9,""afterDays"":0"
802,2024-10-16 14:52:47, 14,"""j***a""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""这笔记本用着挺不错的，和图上说的一样，玩的就是真实，这笔记本采用的Ultra处理器刚刚好适合我平时的需求，对于日常办公和中规的游戏完全可以应对""","1,""afterDays"":1"
803,2024-10-24 15:35:27, 15,"""樊***阳""","""【性能大屏】Pro16英寸 2.5K高刷""",5,"""之前拍的一个14，看到有补贴活动太划算啦又入了16，屏幕16寸挺大尺寸的，防眩光挺舒服的，使用起来还是比较满意的，发货快""","7,""afterDays"":0"
804,2024-11-05 16:00:01, 16,"""j***n""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""真性能，&lsquo;酷睿Ultra&rsquo;满足一切梦想，游戏，电视无压力，颜值巅峰，快来下单吧。""","2,""afterDays"":0"
805,2024-10-21 18:34:25, 18,"""j***s""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""第一台小新用了8年转轴坏了，还正常运行就是出行不便，这是我第二台小新PRO14酷睿Ultra5，反应非常快，金属质感手感非常好也不留指纹，希望跟第一台小新一样优秀👍""","0,""afterDays"":0"
806,2024-10-25 13:37:24, 13,"""j***h""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""刚好趁这次价格活动，购买了联想小新pro14酷睿Ultra版本，速度比现在的电脑快，快递及时，当天下单当天就到了。""","4,""afterDays"":0"
807,2024-10-21 17:17:14, 17,"""k***9""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""之前刚出的时候买过一台，用了大半年速度刚刚的，老板说再加几台，给办公室全换成这个酷睿Ultra，联想的机器就是靠谱""","5,""afterDays"":0"
808,2024-10-29 04:21:10, 04,"""j***y""","""【AI元启】Pro14英寸 OLED高刷""",5,"""包装外观无任何磕碰污渍和尘灰，相信是全新。现在没有打游戏的热情了，所以决定买了这款轻薄本，看中了这款酷睿Ultra 9的作为自酷睿第12代处理器以来新一代ultra处理器的革新，以及小新出色的散热性。个人对该产品满意。""","2,""afterDays"":0"
809,2024-10-16 18:56:21, 18,"""v***e""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""买给娃的，上课要用，颜值在线，Windows11反正我也用不来，键盘按下去轻轻巧巧，预装的office解决了不少问题，屏幕看着几乎没色差，推荐大家购买！""","4,""afterDays"":0"
810,2024-10-30 23:37:37, 23,"""j***o""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""朋友要求推荐轻薄笔记本，我第一时间就想到联想小新，现在用的新款酷睿Ultra新处理器，还是oled屏幕，色彩没的说。推荐，必须推荐酷睿Ultra""","7,""afterDays"":0"
811,2024-10-22 21:29:02, 21,"""j***x""","""【AI元启】Pro14英寸 OLED高刷""",5,"""&lsquo;酷睿Ultra&rsquo;，外观还是比较好看的，重量正常，不轻也不是很沉，速度还可以～""","11,""afterDays"":0"
812,2024-10-26 15:00:01, 15,"""D***I""","""【性能大屏】Pro16英寸 2.5K高刷""",5,"""包装很好，没有磨损，这是联想的大牌子可以放心买，很适合办公编程之类的，剪辑视频也可以，就是没有手提袋还得另外买，不然平时保存不方便""","1,""afterDays"":0"
